customerkey,macro_segment,persona_label,micro_segment_id,clv_simple,churn_risk_heuristic,rfm_sum,total_revenue,age,annual_income_usd,education_level,market,gender
12971,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,28901.502000000004,0.94353591160221,4,65.94,68,74755,Bachelor,US,F
12978,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_F,28984.779,0.9634254143646408,4,66.13,28,95231,Bachelor,US,F
12986,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_M,1076764.6848600002,0.9733701657458564,7,2456.6842,43,85788,Some College,US,M
12992,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Doctorate_US_F,3139.3695722727275,0.8307182320441989,9,157.5773,18,68518,Doctorate,US,F
12997,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_F,804.0617006400001,0.509060773480663,12,229.3126,45,68749,High School,US,F
13003,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Bachelor_US_Other,69689.7,0.9335911602209944,5,159.0,26,120848,Bachelor,US,Other
13029,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Doctorate_US_M,346024.701,0.9369060773480664,6,789.47,30,71421,Doctorate,US,M
13045,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_F,12960.531,0.923646408839779,3,29.57,24,62236,Bachelor,US,F
13046,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,14746.25286,0.9733701657458564,3,33.6442,48,48783,Bachelor,US,F
13050,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_AU_F,11597.34216714286,0.5356906077348067,14,3333.9382,51,88521,High School,AU,F
13071,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_M,301.6647391304348,0.4892817679558011,11,94.98,39,56655,High School,US,M
13115,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,17757.319368648652,0.5423204419889504,14,4497.062400000001,27,86192,High School,US,F
13117,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Doctorate_US_F,15855.39675142857,0.5257458563535912,14,4558.0196,60,80800,Doctorate,US,F
13122,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Doctorate_AU_F,13668.98659714286,0.4660773480662983,14,4584.3966,28,61323,Doctorate,AU,F
13123,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_AU_F,16750.523836923083,0.5622099447513813,14,4471.392400000001,18,30341,Some College,AU,F
13128,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_M,18523.902393084118,0.5588950276243094,14,4522.1482,45,38557,Some College,US,M
13129,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_F,15491.623785468752,0.4925966850828729,14,4524.1338000000005,23,44064,High School,US,F
13130,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_CA_F,14529.869306470588,0.4925966850828729,14,4508.4696,53,38279,Some College,CA,F
13131,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_M,15004.885598307692,0.4793370165745856,14,4450.4566,33,90514,Some College,US,M
13132,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_US_M,16376.057512682928,0.5257458563535912,14,4595.6082,47,149101,Bachelor,US,M
13135,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Master_US_F,14460.008153823532,0.4992265193370166,14,4486.7924,57,56695,Master,US,F
13144,Lost,Price_Sensitive_Shoppers,Lost_Price_Sensitive_Shoppers_Bachelor_US_M,837.769359375,0.7379005524861879,10,122.33,22,61130,Bachelor,US,M
13150,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_AU_F,1802.885172352941,0.8406629834254143,9,139.8542,31,56293,Bachelor,AU,F
13162,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_AU_M,47099.718,0.9269613259668508,4,107.46,37,102445,Bachelor,AU,M
13164,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_M,60231.186000000016,0.98,5,137.42000000000002,59,89502,Bachelor,US,M
13193,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Some College_US_M,40335.565590000006,0.960110497237569,4,92.0273,30,73998,Some College,US,M
13201,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_US_M,343.6025070422535,0.4162430939226519,12,111.32,30,32121,Some College,US,M
13206,Lost,Young_Digital_Enthusiasts,Lost_Young_Digital_Enthusiasts_Some College_US_F,1467.6512025,0.7511602209944752,10,160.7284,45,40708,Some College,US,F
13229,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_AU_M,19267.668,0.9700552486187846,3,43.96,31,80609,Bachelor,AU,M
13245,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Doctorate_AU_F,39909.93246000001,0.9567955801104971,4,91.0562,40,82145,Doctorate,AU,F
13263,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_F,963147.81375,0.960110497237569,7,2197.4625,18,74016,Bachelor,US,F
13268,Lost,Social_Media_Influencers,Lost_Social_Media_Influencers_Master_US_M,2347.916865283019,0.7278453038674033,10,283.9142,68,97852,Master,US,M
13284,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_F,1052515.38672,0.9733701657458564,7,2401.3584,20,31789,High School,US,F
13289,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,7240.716,0.920220994475138,7,49.56,34,85205,Bachelor,US,M
13328,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_AU_F,1055439.549,0.9567955801104971,7,2408.03,38,82935,Master,AU,F
13331,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_F,41894.55486,0.940220994475138,4,95.5842,64,41052,Bachelor,US,F
13345,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_US_F,1080473.5794600002,0.9501657458563536,7,2465.1462,21,53408,Master,US,F
13350,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,16195.185,0.9302762430939228,3,36.95,65,98839,Bachelor,US,M
13366,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_F,1059684.1338600002,0.9700552486187846,7,2417.7142000000003,49,34729,High School,US,F
13379,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_High School_US_F,21275.082,0.923646408839779,3,48.54,44,160811,High School,US,F
13444,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,24380.08686,0.9369060773480664,3,55.6242,25,94031,Some College,US,F
13527,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_US_M,973965.0577500002,0.9335911602209944,7,2222.1425,46,72573,Master,US,M
13541,Potential,Tech_Savvy_Early_Adopters,Potential_Tech_Savvy_Early_Adopters_High School_US_F,255515.75100000005,0.98,5,582.97,29,65754,High School,US,F
13559,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Bachelor_US_M,273759.6378600001,0.9733701657458564,5,624.5942,55,102167,Bachelor,US,M
13561,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_F,929178.29268,0.9667403314917128,7,2119.9596,25,60182,Bachelor,US,F
13562,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_F,907903.21068,0.9634254143646408,6,2071.4196,37,61618,High School,US,F
13591,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_F,1080106.3717200002,0.9468508287292816,7,2464.3084000000003,31,125420,High School,US,F
13600,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Some College_US_M,1110344.68872,0.9700552486187846,7,2533.2984,25,58075,Some College,US,M
13602,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_F,1059684.1338600002,0.98,7,2417.7142000000003,48,79342,High School,US,F
13613,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_F,6968.970000000001,0.9733701657458564,3,15.9,46,47972,High School,US,F
13618,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_CA_M,13984.313392285718,0.4627624309392265,15,4466.812400000001,56,76171,High School,CA,M
13625,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_F,17032.059679500002,0.5622099447513813,14,4663.1238,18,94901,High School,US,F
13626,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_US_M,16255.497167142858,0.512486187845304,14,4673.0382,53,133481,Bachelor,US,M
13629,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Bachelor_US_F,15452.607437175577,0.4925966850828729,14,4618.5069,72,41772,Bachelor,US,F
13632,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,12800.531705806452,0.3997790055248619,15,4526.768,32,23904,Bachelor,US,F
13636,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_US_F,14655.64683466667,0.4594475138121547,15,4514.0596000000005,64,65242,Some College,US,F
13645,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Master_US_F,12837.24823819355,0.4030939226519337,15,4539.7524,35,52981,Master,US,F
13647,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Master_AU_M,12251.899538385094,0.3865193370165746,15,4500.4696,20,74505,Master,AU,M
13648,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Doctorate_US_M,11328.3889532948,0.3832044198895028,15,4471.392400000001,34,92849,Doctorate,US,M
13649,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_AU_M,12812.832948774194,0.4064088397790055,15,4531.1182,52,147480,Some College,AU,M
13650,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Master_US_M,11170.298634545454,0.3633149171270718,15,4485.4496,27,58778,Master,US,M
13651,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_CA_F,12063.53597127273,0.3898342541436465,15,4541.372200000001,33,15000,Bachelor,CA,F
13654,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,34013.92086,0.9534806629834254,4,77.60419999999999,46,66250,Some College,US,F
13656,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_M,34013.92086,0.9335911602209944,4,77.60419999999999,38,86848,High School,US,M
13708,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_M,13131.468,0.9534806629834254,3,29.96,46,40642,Bachelor,US,M
13737,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_F,48419.001,0.9766850828729282,4,110.47,42,82758,High School,US,F
13773,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_M,21722.148,0.9468508287292816,3,49.56,45,79391,Some College,US,M
13827,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,25016.498460000003,0.923646408839779,3,57.0762,33,83674,Some College,US,F
13864,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Bachelor_US_M,9633.834,0.960110497237569,3,21.98,42,102276,Bachelor,US,M
13876,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Master_US_M,19267.668,0.94353591160221,3,43.96,26,71685,Master,US,M
13880,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,40335.565590000006,0.9567955801104971,4,92.0273,56,93743,Bachelor,US,M
13902,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_AU_F,28901.502000000004,0.940220994475138,4,65.94,30,17433,Bachelor,AU,F
13913,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_AU_M,45447.98445,0.9534806629834254,4,103.6915,53,44203,Some College,AU,M
13953,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Bachelor_AU_M,12656.646722292997,0.3931491712707182,15,4533.638000000001,35,64070,Bachelor,AU,M
13954,Lost,Young_Digital_Enthusiasts,Lost_Young_Digital_Enthusiasts_Some College_US_F,1017.2856359302328,0.6250828729281768,11,199.6043,41,39400,Some College,US,F
13996,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Master_US_F,14746.25286,0.98,3,33.6442,32,74810,Master,US,F
14056,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_AU_M,32859.351,0.9335911602209944,4,74.97,25,64000,Some College,AU,M
14059,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_US_F,28287.882,0.9667403314917128,4,64.53999999999999,18,58650,Some College,US,F
14087,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_AU_F,31595.381460000004,0.9534806629834254,4,72.0862,24,103281,Some College,AU,F
14096,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_Master_AU_F,2219.3609136585364,0.7808839779005525,10,207.6062,34,77682,Master,AU,F
14123,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Doctorate_AU_M,14288.58,0.9302762430939228,3,32.6,41,40321,Doctorate,AU,M
14140,Potential,Affluent_Professionals,Potential_Affluent_Professionals_Some College_US_M,358335.36459,0.9700552486187846,6,817.5573,52,53463,Some College,US,M
14185,Potential,Budget_Conscious_Families,Potential_Budget_Conscious_Families_Some College_US_M,69436.39912500001,0.8572375690607734,11,4752.6625,32,100942,Some College,US,M
14190,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_AU_F,17786.214,0.9269613259668508,3,40.58,27,81390,Bachelor,AU,F
14191,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_US_M,1044937.881,0.9302762430939228,7,2384.07,19,116437,Master,US,M
14192,Potential,Budget_Conscious_Families,Potential_Budget_Conscious_Families_Some College_US_M,70650.10749413793,0.847292817679558,11,4674.5451,45,104209,Some College,US,M
14217,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_High School_US_M,21067.897590000004,0.9667403314917128,3,48.0673,57,60962,High School,US,M
14220,Lost,Budget_Conscious_Families,Lost_Budget_Conscious_Families_Some College_AU_F,43230.237793714296,0.7909392265193371,12,3452.1066,54,120936,Some College,AU,F
14224,Potential,Budget_Conscious_Families,Potential_Budget_Conscious_Families_Some College_US_M,69386.93488285715,0.8506077348066299,11,3324.4938,48,127703,Some College,US,M
14233,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Some College_US_F,2020.5115473913045,0.8738121546961326,8,106.0273,47,15000,Some College,US,F
14254,Lost,Senior_Traditionalists,Lost_Senior_Traditionalists_High School_US_F,64977.31755000001,0.9733701657458564,5,148.2485,61,75692,High School,US,F
14265,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,654.041,0.3465193370165746,13,255.17,43,55335,High School,US,M
14307,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_AU_M,18338.472000000005,0.9302762430939228,3,41.84,46,66664,Bachelor,AU,M
14308,Lost,Young_Digital_Enthusiasts,Lost_Young_Digital_Enthusiasts_Doctorate_US_F,23715.25191849057,0.7379005524861879,12,2867.6896,34,46014,Doctorate,US,F
14319,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Master_US_M,590.9065073076923,0.4395580110497238,13,210.3158,20,41630,Master,US,M
14341,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_AU_F,988.9099025510204,0.5819889502762431,11,221.1115,29,103837,Bachelor,AU,F
14346,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Master_US_M,4801.735304347827,0.4528176795580111,14,1511.84,38,33697,Master,US,M
14347,Potential,Affluent_Professionals,Potential_Affluent_Professionals_High School_US_F,373245.84846,0.9269613259668508,6,851.5762,39,77847,High School,US,F
14352,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Bachelor_US_F,47099.718,0.9468508287292816,4,107.46,64,27360,Bachelor,US,F
14369,Lost,Affluent_Professionals,Lost_Affluent_Professionals_High School_US_M,30276.098460000005,0.960110497237569,4,69.0762,39,119009,High School,US,M
14370,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Bachelor_US_M,5339.012655,0.8571270718232045,9,146.17419999999998,54,75631,Bachelor,US,M
14375,Lost,Tech_Savvy_Early_Adopters,Lost_Tech_Savvy_Early_Adopters_Doctorate_CA_M,19120.48686,0.9733701657458564,3,43.6242,35,90758,Doctorate,CA,M
14400,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_CA_M,946735.97706,0.9335911602209944,7,2160.0182,37,74253,Master,CA,M
14409,Lost,Affluent_Professionals,Lost_Affluent_Professionals_Some College_AU_M,47099.718,0.9766850828729282,4,107.46,21,66896,Some College,AU,M
14412,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_AU_M,907903.21068,0.960110497237569,6,2071.4196,28,77187,Bachelor,AU,M
14419,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_US_F,941051.22606,0.9269613259668508,7,2147.0482,46,127336,Master,US,F
14420,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_F,907903.21068,0.9766850828729282,6,2071.4196,39,43170,High School,US,F
14428,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_CA_F,913455.85806,0.9369060773480664,6,2084.0882,53,15000,Bachelor,CA,F
14429,Lost,Young_Digital_Enthusiasts,Lost_Young_Digital_Enthusiasts_High School_US_F,44915.12950400001,0.8041988950276243,12,4611.409600000001,41,47039,High School,US,F
14433,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_US_M,927170.87868,0.9567955801104971,7,2115.3796,34,32261,Master,US,M
14434,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_CA_F,950834.69568,0.9634254143646408,7,2169.3696,68,97440,High School,CA,F
14447,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_AU_F,939915.45927,0.9468508287292816,7,2144.4569,37,69376,High School,AU,F
14449,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_F,922649.46354,0.9733701657458564,7,2105.0638000000004,54,103540,Bachelor,US,F
14451,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_M,927438.24168,0.94353591160221,7,2115.9896,33,75696,High School,US,M
14452,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_High School_US_F,941917.13154,0.9534806629834254,7,2149.0238,48,74883,High School,US,F
14455,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_US_F,689.6440116,0.512486187845304,12,196.6815,51,80318,Some College,US,F
14456,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_US_M,955002.92868,0.9766850828729282,7,2178.8796,41,126380,Master,US,M
14458,Lost,Price_Sensitive_Shoppers,Lost_Price_Sensitive_Shoppers_High School_US_M,1299.0305172413796,0.6913812154696133,10,171.9,18,81108,High School,US,M
14461,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Master_US_F,911251.20906,0.9369060773480664,6,2079.0582,39,113400,Master,US,F
14464,Potential,Quality_Focused_Buyers,Potential_Quality_Focused_Buyers_Bachelor_US_M,926254.83168,0.9700552486187846,7,2113.2896,55,111160,Bachelor,US,M
